datetime,open,high,low,close
2026-01-05 08:00:00,135.45,136.06,134.75,135.77
2026-01-05 12:00:00,135.77,136.47,133.18,136.13
2026-01-05 16:00:00,136.13,138.82,134.31,138.23
2026-01-05 20:00:00,138.23,139.87,137.72,137.9
2026-01-06 00:00:00,137.91,138.63,136.89,138.38
2026-01-06 04:00:00,138.38,140.08,137.35,137.61
2026-01-06 08:00:00,137.6,139.7,137.4,139.5
2026-01-06 12:00:00,139.5,143.48,138.72,141.6
2026-01-06 16:00:00,141.59,141.95,136.19,137.53
2026-01-06 20:00:00,137.53,141.99,137.51,141.08
2026-01-07 00:00:00,141.08,141.4,138.52,139.58
2026-01-07 04:00:00,139.59,139.72,138.15,139.39
2026-01-07 08:00:00,139.39,139.8,136.56,137.93
2026-01-07 12:00:00,137.93,138.51,135.25,135.7
2026-01-07 16:00:00,135.7,136.68,134.41,135.76
2026-01-07 20:00:00,135.76,137.05,135.0,136.39
2026-01-08 00:00:00,136.39,138.32,136.0,136.75
2026-01-08 04:00:00,136.74,138.33,133.79,135.9
2026-01-08 08:00:00,135.9,136.22,133.92,134.79
2026-01-08 12:00:00,134.8,136.55,132.67,136.41
2026-01-08 16:00:00,136.41,139.06,136.25,137.53
2026-01-08 20:00:00,137.53,140.07,136.52,138.37
2026-01-09 00:00:00,138.37,141.17,137.74,140.81
2026-01-09 04:00:00,140.81,141.08,139.46,139.54
2026-01-09 08:00:00,139.55,139.68,137.04,138.28
2026-01-09 12:00:00,138.27,140.89,136.13,138.82
2026-01-09 16:00:00,138.82,140.25,135.44,135.81
2026-01-09 20:00:00,135.8,136.45,134.98,135.97
2026-01-10 00:00:00,135.96,136.69,135.68,136.15
2026-01-10 04:00:00,136.15,136.34,135.75,136.09
2026-01-10 08:00:00,136.09,137.05,136.0,136.58
2026-01-10 12:00:00,136.58,137.04,136.01,136.42
2026-01-10 16:00:00,136.42,136.71,135.85,136.22
2026-01-10 20:00:00,136.22,136.27,135.37,135.84
2026-01-11 00:00:00,135.85,136.47,135.75,136.26
2026-01-11 04:00:00,136.26,136.43,135.88,136.2
2026-01-11 08:00:00,136.2,136.91,136.1,136.58
2026-01-11 12:00:00,136.58,139.55,136.52,138.43
2026-01-11 16:00:00,138.44,141.6,138.43,139.43
2026-01-11 20:00:00,139.42,139.77,137.49,139.7
2026-01-12 00:00:00,139.69,144.4,138.92,142.54
2026-01-12 04:00:00,142.54,143.35,141.36,141.41
2026-01-12 08:00:00,141.42,142.05,139.04,140.03
2026-01-12 12:00:00,140.02,142.74,138.69,142.58
2026-01-12 16:00:00,142.58,144.33,140.58,140.99
2026-01-12 20:00:00,141.0,141.86,138.34,139.22
2026-01-13 00:00:00,139.21,139.58,137.82,138.74
2026-01-13 04:00:00,138.75,140.76,138.39,139.97
2026-01-13 08:00:00,139.97,143.12,139.97,141.84
2026-01-13 12:00:00,141.84,143.84,141.21,143.51
2026-01-13 16:00:00,143.51,144.55,142.43,144.24
2026-01-13 20:00:00,144.24,148.74,143.0,145.51
2026-01-14 00:00:00,145.52,146.6,144.33,146.29
2026-01-14 04:00:00,146.28,146.46,143.92,144.86
2026-01-14 08:00:00,144.85,145.76,143.53,143.77
2026-01-14 12:00:00,143.76,147.56,143.37,147.07
2026-01-14 16:00:00,147.07,148.44,145.32,146.8
2026-01-14 20:00:00,146.8,147.73,145.84,146.69
2026-01-15 00:00:00,146.7,146.73,143.21,143.49
2026-01-15 04:00:00,143.49,145.29,143.28,144.99
2026-01-15 08:00:00,145.0,146.0,144.02,144.86
2026-01-15 12:00:00,144.85,145.65,141.78,143.48
2026-01-15 16:00:00,143.48,144.2,140.9,141.53
2026-01-15 20:00:00,141.53,142.66,141.02,142.4
2026-01-16 00:00:00,142.41,142.82,141.68,141.97
2026-01-16 04:00:00,141.97,143.63,141.39,142.95
2026-01-16 08:00:00,142.95,143.55,142.71,143.14
2026-01-16 12:00:00,143.14,143.86,140.26,140.78
2026-01-16 16:00:00,140.77,144.52,140.65,144.18
2026-01-16 20:00:00,144.17,145.55,143.49,144.89
2026-01-17 00:00:00,144.9,144.99,144.2,144.37
2026-01-17 04:00:00,144.36,144.5,143.64,143.64
2026-01-17 08:00:00,143.64,144.65,143.32,144.0
2026-01-17 12:00:00,144.0,144.35,143.6,144.33
2026-01-17 16:00:00,144.33,144.55,143.64,144.27
2026-01-17 20:00:00,144.26,144.58,143.51,143.72
2026-01-18 00:00:00,143.73,144.0,141.95,142.83
2026-01-18 04:00:00,142.82,143.04,142.03,142.11
2026-01-18 08:00:00,142.12,142.65,141.93,142.39
2026-01-18 12:00:00,142.39,142.73,141.5,142.0
2026-01-18 16:00:00,141.99,143.25,141.75,142.27
2026-01-18 20:00:00,142.28,143.04,137.74,137.87
2026-01-19 00:00:00,137.87,137.87,130.0,133.94
2026-01-19 04:00:00,133.93,134.09,132.71,133.47
2026-01-19 08:00:00,133.47,134.37,133.28,134.13
2026-01-19 12:00:00,134.12,134.19,133.27,133.55
2026-01-19 16:00:00,133.55,134.71,133.48,134.45
2026-01-19 20:00:00,134.46,135.16,132.74,133.44
2026-01-20 00:00:00,133.44,134.63,133.07,134.24
2026-01-20 04:00:00,134.25,134.27,130.56,130.62
2026-01-20 08:00:00,130.62,130.8,128.36,128.81
2026-01-20 12:00:00,128.81,129.77,127.24,127.86
2026-01-20 16:00:00,127.86,128.59,126.3,127.25
2026-01-20 20:00:00,127.24,128.08,124.68,125.8
2026-01-21 00:00:00,125.81,127.86,125.75,127.61
2026-01-21 04:00:00,127.61,128.75,127.45,127.62
2026-01-21 08:00:00,127.61,128.19,126.8,126.94
2026-01-21 12:00:00,126.94,131.18,126.17,130.43
2026-01-21 16:00:00,130.43,131.68,125.26,131.5
2026-01-21 20:00:00,131.49,132.17,129.16,129.54
2026-01-22 00:00:00,129.53,130.62,129.53,129.86
2026-01-22 04:00:00,129.85,130.5,129.75,129.81
2026-01-22 08:00:00,129.8,130.35,129.35,130.11
2026-01-22 12:00:00,130.11,130.94,126.73,127.41
2026-01-22 16:00:00,127.42,129.37,126.92,129.26
2026-01-22 20:00:00,129.26,129.76,128.02,128.47
2026-01-23 00:00:00,128.47,128.98,128.08,128.76
2026-01-23 04:00:00,128.76,129.29,127.23,127.93
2026-01-23 08:00:00,127.93,128.0,126.94,127.54
2026-01-23 12:00:00,127.54,128.1,125.28,127.9
2026-01-23 16:00:00,127.9,130.2,127.46,128.08
2026-01-23 20:00:00,128.08,128.26,126.54,127.43
2026-01-24 00:00:00,127.43,128.12,127.29,127.91
2026-01-24 04:00:00,127.91,128.11,126.89,127.11
2026-01-24 08:00:00,127.12,127.4,126.93,127.17
2026-01-24 12:00:00,127.17,127.41,126.8,126.85
2026-01-24 16:00:00,126.85,127.51,126.64,127.3
2026-01-24 20:00:00,127.3,127.76,127.1,127.21
2026-01-25 00:00:00,127.22,127.46,126.35,126.64
2026-01-25 04:00:00,126.64,127.0,126.35,126.47
2026-01-25 08:00:00,126.47,127.2,125.98,126.77
2026-01-25 12:00:00,126.77,127.12,125.48,125.59
2026-01-25 16:00:00,125.58,125.58,117.15,117.96
2026-01-25 20:00:00,117.96,119.45,117.38,118.85
2026-01-26 00:00:00,118.85,122.77,118.53,121.57
2026-01-26 04:00:00,121.58,123.62,121.57,122.89
2026-01-26 08:00:00,122.9,123.59,121.76,122.5
2026-01-26 12:00:00,122.51,125.2,122.35,123.53
2026-01-26 16:00:00,123.53,125.6,123.03,124.31
2026-01-26 20:00:00,124.31,124.88,123.42,124.24
2026-01-27 00:00:00,124.24,125.17,123.73,124.51
2026-01-27 04:00:00,124.51,125.15,124.0,124.52
2026-01-27 08:00:00,124.52,124.79,123.57,124.12
2026-01-27 12:00:00,124.12,125.06,123.12,125.01
2026-01-27 16:00:00,125.01,126.79,123.55,125.85
2026-01-27 20:00:00,125.84,127.84,125.73,127.19
2026-01-28 00:00:00,127.18,127.52,126.65,126.96
2026-01-28 04:00:00,126.96,127.54,126.45,127.1
2026-01-28 08:00:00,127.09,128.34,125.97,128.17
2026-01-28 12:00:00,128.16,128.25,125.52,126.07
2026-01-28 16:00:00,126.06,127.04,125.26,126.01
2026-01-28 20:00:00,126.0,126.68,124.78,125.35
2026-01-29 00:00:00,125.34,125.51,122.7,123.07
2026-01-29 04:00:00,123.07,123.98,122.5,123.78
2026-01-29 08:00:00,123.78,123.93,122.66,122.76
2026-01-29 12:00:00,122.76,123.34,116.12,117.69
2026-01-29 16:00:00,117.69,119.96,115.39,116.84
2026-01-29 20:00:00,116.84,117.91,116.56,117.82
2026-01-30 00:00:00,117.82,118.14,112.14,114.43
2026-01-30 04:00:00,114.44,116.13,113.01,115.78
2026-01-30 08:00:00,115.78,117.28,114.67,117.08
2026-01-30 12:00:00,117.08,117.64,114.58,116.8
2026-01-30 16:00:00,116.8,119.12,114.34,118.3
2026-01-30 20:00:00,118.29,118.43,116.52,117.59
2026-01-31 00:00:00,117.6,118.66,117.39,118.39
2026-01-31 04:00:00,118.39,118.85,117.2,117.37
2026-01-31 08:00:00,117.38,117.53,114.29,116.05
2026-01-31 12:00:00,116.06,116.19,108.23,108.65
2026-01-31 16:00:00,108.65,109.83,96.4,101.78
2026-01-31 20:00:00,101.77,106.55,100.4,105.58
2026-02-01 00:00:00,105.58,106.43,104.23,104.97
2026-02-01 04:00:00,104.97,106.02,103.96,105.2
2026-02-01 08:00:00,105.2,106.06,103.59,105.05
2026-02-01 12:00:00,105.06,106.69,100.21,101.69
2026-02-01 16:00:00,101.7,104.27,100.93,101.94
2026-02-01 20:00:00,101.94,102.88,98.02,100.79
2026-02-02 00:00:00,100.78,103.14,95.95,100.07
2026-02-02 04:00:00,100.08,102.43,97.07,101.43
2026-02-02 08:00:00,101.42,103.45,101.36,102.78
2026-02-02 12:00:00,102.78,106.12,102.39,104.7
2026-02-02 16:00:00,104.69,105.78,103.51,103.89
2026-02-02 20:00:00,103.88,105.2,103.32,104.55
2026-02-03 00:00:00,104.54,104.67,102.18,104.16
